site_id,name,latitude,longitude,operator,n_refill_points,max_power_kw,connector_types,type_of_site,Carretera,Tipo_de_via
68HA53KBLUOO36XAFTCI,"Repsol ES, CRED Requena",39.4841,-1.105832,REPSOL SOLUCIONES ENERGÉTICAS SA,1,50.0,chademo|iec62196T2|iec62196T2COMBO,openSpace,N-3,Carretera convencional
2024000356,TO-Maqueda-001,40.05906,-4.371031,IBERDROLA CLIENTES S.A.U,4,50.0,chademo|iec62196T2|iec62196T2COMBO,openSpace,A-5,Autopista libre\Autovía
UDQ6HRVZU56PPZOTBL4Y,"Repsol ES, Gesefel El Papiol",41.432823,2.005857,REPSOL SOLUCIONES ENERGÉTICAS SA,1,50.0,chademo|iec62196T2|iec62196T2COMBO,openSpace,B-23,Autopista peaje
2024004942,E-M-Madrid-210,40.39931,-3.62574,IBERDROLA CLIENTES S.A.U,18,22.0,iec62196T2,openSpace,M-40,Autopista libre\Autovía
1AWRUTBM4DI0IK2WFUCT,Torrefarrera - SELBA EdRSR 3,41.66833,0.60547,"Etecnic Movilidad Electrica, SRL",2,11.04,iec62196T2,other,N-230,Carretera convencional
3PTRJELJMLR2O24XSKJK,"Repsol, Hospital Galdakao, túnel trabajadores",43.22351,-2.818824,REPSOL SOLUCIONES ENERGÉTICAS SA,1,7.36,iec62196T1|iec62196T2,openSpace,N-240,
AXVB2HAI5XTZSZPKJOHP,"Repsol ES, CRED A. De La Miel M.I.",36.613167,-4.528667,REPSOL SOLUCIONES ENERGÉTICAS SA,1,30.0,chademo|iec62196T2|iec62196T2COMBO,openSpace,AP-7S,Autopista peaje
2024004933,T-RODADEBARA-002,41.178795,1.487066,IBERDROLA CLIENTES S.A.U,4,22.0,iec62196T2,openSpace,N-340,Carretera convencional
BW2V4EBQWC2YGD1EVCUY,"Repsol ES, CRED Manresa",41.738182,1.810544,REPSOL SOLUCIONES ENERGÉTICAS SA,1,50.0,chademo|iec62196T2|iec62196T2COMBO,openSpace,C-25,Autopista libre\Autovía
Z1XZ6A9EPC7KKMJSQRBF,"Mercadona, San Manuel, Málaga",36.499664,-4.791872,REPSOL SOLUCIONES ENERGÉTICAS SA,4,22.17,iec62196T2,openSpace,A-7S,Autopista libre\Autovía
Z8XQNK71GZE1YTK0Y2CD,"Repsol ES, La Europea Jonquera",42.40548,2.871916,REPSOL SOLUCIONES ENERGÉTICAS SA,3,150.0,chademo|iec62196T2|iec62196T2COMBO,openSpace,AP-7N,Autopista peaje
2024006393,"Bembibre, Spain",42.623318,-6.452986,Tesla Spain SLU,8,150.0,iec62196T2|iec62196T2COMBO,openSpace,A-6,Autopista libre\Autovía
2025000332,CARREFOUR VALLADOLID II,41.669815,-4.7087846,CENTROS COMERCIALES CARREFOUR SA,1,50.0,chademo|iec62196T2|iec62196T2COMBO,openSpace,VA-20,Multicarril
2024004766,BU-Burgos-010,42.30311,-3.703919,IBERDROLA CLIENTES S.A.U,4,50.0,chademo|iec62196T2|iec62196T2COMBO,openSpace,A-1,Autopista libre\Autovía
0FX2KBMD4SVAYUKLIMJ5,"Repsol ES, CRED Artica",42.835598,-1.653002,REPSOL SOLUCIONES ENERGÉTICAS SA,1,50.0,chademo|iec62196T2|iec62196T2COMBO,openSpace,PA-30,Multicarril
2023003109,62253044950020,40.463894,-3.623205,"ENDESA X WAY, S.L.",3,50.0,chademo|iec62196T2|iec62196T2COMBO,openSpace,M-40,Autopista libre\Autovía
2023003094,3203000118,40.463894,-3.623205,"ENDESA X WAY, S.L.",2,22.0,iec62196T2,openSpace,M-40,Autopista libre\Autovía
2024005600,22XP22T3KKJAK00180,40.46292,-3.784433,"ENDESA X WAY, S.L.",2,11.0,iec62196T2,openSpace,A-6,Autopista libre\Autovía
UQDRBBLAQM2UFMY8H5H2,"Mercadona,  Alicante",38.274216,-0.667331,REPSOL SOLUCIONES ENERGÉTICAS SA,6,22.17,iec62196T2,openSpace,N-340,Carretera convencional
1QW8VUOQIFVSAROF3O8V,ES LOS RODEOS,28.488846,-16.336218,"EXPLOTACIONES INDUSTRIALES LOS RODEOS,S.L.",1,150.0,iec62196T1COMBO,openSpace,TF-5,Autopista libre\Autovía
2024006879,US_085_Guadarrama,40.66652,-4.080401,"PLENOIL, S.L.",1,60.0,iec62196T2,onstreet,N-6,Carretera convencional
2024004065,Rest. El Navarro,41.540104,-1.237256,WENEA EMOBILITY SERVICES S.L.,7,200.0,chademo|iec62196T2|iec62196T2COMBO,onstreet,A-2,Autopista libre\Autovía
2024004100,Rest. La Aguzadera,38.78982,-3.393747,"Wenea Services Spain, S.L.",6,90.0,chademo|iec62196T2|iec62196T2COMBO,onstreet,A-4,Autopista libre\Autovía
EOO6ZDIL6KKUU06BRIXI,Estación de Servicio EL CISNE 1,41.625652,-1.0100425,"ZOILO RIOS, S.A.",2,150.0,iec62196T2COMBO,openSpace,A-2,Autopista libre\Autovía
EWLIU4ZJLPOWUEKQKA38,Hotel Holiday Inn,41.4864,2.050093,"Etecnic Movilidad Electrica, SRL",4,200.0,iec62196T2COMBO,other,AP-7N,Autopista peaje
T5Z7MMNGALERCVF72R99,"Repsol ES, CRED ALGARROBO",36.760094,-4.049841,REPSOL SOLUCIONES ENERGÉTICAS SA,1,50.0,chademo|iec62196T2|iec62196T2COMBO,openSpace,A-7S,Autopista libre\Autovía
2024004389,ACCIONA - Restaurante El Azafrán,40.837513,-1.3082305,ACCIONA Recarga,2,60.0,chademo|iec62196T2COMBO,openSpace,N-211,Carretera convencional
2024005921,62234031810012,28.071957,-16.553923,"ENDESA X WAY, S.L.",2,22.0,iec62196T2,openSpace,TF-1,Autopista libre\Autovía
2024005243,20XP22T3KK4AL01113,39.16246,-2.998005,"ENDESA X WAY, S.L.",2,22.0,iec62196T2,openSpace,N-310,Carretera convencional
2024006507,E-B-MolinoDeRovira-001,41.33486,1.700331,IBERDROLA CLIENTES S.A.U,4,22.0,iec62196T2,openSpace,N-340,Carretera convencional
ELOMIXPVLOXYGU3SQEU2,"Repsol ES, Almetir S.L",36.868595,-2.230236,REPSOL SOLUCIONES ENERGÉTICAS SA,1,25.0,chademo|iec62196T2|iec62196T2COMBO,openSpace,A-7S,Autopista libre\Autovía
2023003532,62023018540004,41.33486,1.7004,"ENDESA X WAY, S.L.",3,50.0,chademo|iec62196T2|iec62196T2COMBO,openSpace,N-340,Carretera convencional
ILT50BKWIKMUUKKLBW2Z,"Plaça Nova, 9",42.4167,2.872906,"Etecnic Movilidad Electrica, SRL",2,22.0,iec62196T2,other,N-2,Carretera convencional
2024001922,E-Z-Tarazona-001,41.894474,-1.723078,IBERDROLA CLIENTES S.A.U,6,22.0,iec62196T2,,N-122,Carretera convencional
2024000702,SS-ANDOAIN-001,43.22486,-2.02355,IBERDROLA CLIENTES S.A.U,2,150.0,iec62196T2COMBO,openSpace,A-15,Autopista libre\Autovía
2025000482,JV_BURGER KING - Andoain -  01,43.22486,-2.02355,CHARGING TOGETHER SL,2,100.0,iec62196T2COMBO,,A-15,Autopista libre\Autovía
2024004763,E-A-Elche/Elx-018,38.3081,-0.60596,IBERDROLA CLIENTES S.A.U,2,22.0,iec62196T2,,A-70,Autopista libre\Autovía
2025000456,JV_Porsche HPC_AG EXPRESS DIRECC. ELCHE 2,38.30987,-0.605645,CHARGING TOGETHER SL,8,400.0,chademo|iec62196T2COMBO,onstreet,A-70,Autopista libre\Autovía
VOGWJMOPTCCPBPO0VZAL,"Repsol ES, CRED Móstoles (CTR)",40.33407,-3.88671,REPSOL SOLUCIONES ENERGÉTICAS SA,1,50.0,chademo|iec62196T2|iec62196T2COMBO,openSpace,A-5,Autopista libre\Autovía
ZKIJRP1XA6VVA6YJEBYJ,"Mercadona, C. Don Bosco, Navarra",42.81605,-1.591918,REPSOL SOLUCIONES ENERGÉTICAS SA,6,22.17,iec62196T2,openSpace,PA-30,Multicarril
2024000750,MA-Malaga-011,36.40831,-5.189074,IBERDROLA CLIENTES S.A.U,4,50.0,chademo|iec62196T2|iec62196T2COMBO,openSpace,A-7S,Multicarril
2024002045,LU-Monterroso-002,42.79236,-7.839884,IBERDROLA CLIENTES S.A.U,2,180.0,iec62196T2COMBO,onstreet,N-640,Carretera convencional
2024000942,A-SanFulgencio-001,38.117607,-0.657107,IBERDROLA CLIENTES S.A.U,4,50.0,chademo|iec62196T2|iec62196T2COMBO,onstreet,N-332,Carretera convencional
2024000811,"Allego Nissan Dealer MONTALT NIPON, S.L.U.",39.40417,-0.385702,Allego Spain S.L.U,1,50.0,chademo|iec62196T2COMBO,other,V-31,Autopista libre\Autovía
2023002793,62009007340001,39.468273,-6.389936,"ENDESA X WAY, S.L.",2,22.0,iec62196T2,openSpace,N-630,Multicarril
2023002792,62009007340011,39.468273,-6.389936,"ENDESA X WAY, S.L.",2,22.0,iec62196T2,openSpace,N-630,Multicarril
RHUDDFC3UEZPZFY3PEYW,"Repsol ES, ALZ BUÑOL",39.44505,-0.755248,REPSOL SOLUCIONES ENERGÉTICAS SA,1,50.0,chademo|iec62196T2|iec62196T2COMBO,openSpace,A-3,Autopista libre\Autovía
2024000629,M-PARLA-001,40.244457,-3.778031,IBERDROLA CLIENTES S.A.U,4,50.0,chademo|iec62196T2|iec62196T2COMBO,openSpace,A-42,Autopista libre\Autovía
2024005579,2112120169,37.52293,-5.157359,"ENDESA X WAY, S.L.",2,150.0,iec62196T2COMBO,openSpace,A-4,Autopista libre\Autovía
2024005599,22XP22T3KKJAK00178,40.46289,-3.784403,"ENDESA X WAY, S.L.",2,11.0,iec62196T2,openSpace,A-6,Autopista libre\Autovía
2023002215,Hospitalillo,43.553585,-5.884459,EDP CLIENTES SAU,1,7.4,iec62196T2,onstreet,AI-81,Autopista libre\Autovía
SO0WOWTYM38YJR9CDUAY,"Repsol ES, CRED PUENTE SAN FDO. II",40.44985,-3.523931,REPSOL SOLUCIONES ENERGÉTICAS SA,2,172.0,iec62196T2COMBO,openSpace,A-2,Autopista libre\Autovía
2024000742,BI-Muskiz-001,43.322495,-3.118303,IBERDROLA CLIENTES S.A.U,3,50.0,chademo|iec62196T2|iec62196T2COMBO,,N-634,
2023004064,Centro Porsche Sevilla CP1,37.4206,-6.03036,Autos Pisa SL,1,350.0,iec62196T2COMBO,other,A-66,Autopista libre\Autovía
2023004063,Centro Porsche Sevilla CP2,37.4206,-6.03036,Autos Pisa SL,1,350.0,iec62196T2COMBO,other,A-66,Autopista libre\Autovía
2024006887,US_115_Córdoba_I,37.888256,-4.7495637,"PLENOIL, S.L.",1,60.0,iec62196T2,onstreet,CO-31,Autopista libre\Autovía
DK4ON4UALJJ9MGIHFQ2M,"Repsol ES, GPV COLLSEROLA 102",41.416363,2.136419,REPSOL SOLUCIONES ENERGÉTICAS SA,1,50.0,chademo|iec62196T2|iec62196T2COMBO,openSpace,B-20,Autopista libre\Autovía
2024000308,LE-HospitaldeOrbigo-001,42.461903,-5.868871,IBERDROLA CLIENTES S.A.U,4,50.0,chademo|iec62196T2|iec62196T2COMBO,onstreet,N-120,Carretera convencional
UZMQFYA7SJ3FK9TLU9UT,"Repsol ES, Altet, S.L",38.27588,-0.538824,REPSOL SOLUCIONES ENERGÉTICAS SA,1,50.0,chademo|iec62196T2|iec62196T2COMBO,openSpace,N-332,Multicarril
2024000726,IB-PalmadeMallorca-007,39.564865,2.683818,IBERDROLA CLIENTES S.A.U,2,50.0,chademo|iec62196T2|iec62196T2COMBO,openSpace,Ma-19,Autopista libre\Autovía
2024002203,O-Vegadeo-001,43.46518,-7.051889,IBERDROLA CLIENTES S.A.U,4,50.0,chademo|iec62196T2|iec62196T2COMBO,onstreet,N-640,Carretera convencional
2024004931,A-ALTEA-005,38.630924,-0.001601,IBERDROLA CLIENTES S.A.U,2,22.0,iec62196T2,openSpace,N-332,Carretera convencional
2024005383,61946052780013,40.567574,-3.916911,"ENDESA X WAY, S.L.",3,50.0,chademo|iec62196T2|iec62196T2COMBO,openSpace,A-6,Autopista libre\Autovía
RVGQHGTAZH9MWBN1DHR9,Ajuntament de Pont de Suert - LAFON EdRR,42.408722,0.740063,"Etecnic Movilidad Electrica, SRL",2,55.0,chademo|iec62196T2|iec62196T2COMBO,other,N-230,Carretera convencional
2023003787,61934038200018,38.228325,-3.628143,"ENDESA X WAY, S.L.",3,50.0,chademo|iec62196T2|iec62196T2COMBO,openSpace,A-4,Autopista libre\Autovía
2024006058,62230022100023,41.66624,1.209982,"ENDESA X WAY, S.L.",2,22.0,iec62196T2,openSpace,A-2,Autopista libre\Autovía
2024004509,Eurostars Arenas de Pinto,40.267693,-3.6918488,"Galp Energía España, S.A.U.",2,14.8,iec62196T2,openSpace,A-4,Autopista libre\Autovía
2023002772,21XP22T3KK4AM00318,36.67258,-4.481123,"ENDESA X WAY, S.L.",2,22.0,iec62196T2,openSpace,MA-23,Autopista libre\Autovía
2024004543,Exe Gran Hotel Almenar,40.554485,-3.900158,"Galp Energía España, S.A.U.",2,14.8,iec62196T2,openSpace,A-6,Autopista libre\Autovía
2024006456,ACCIONA - Ayuntamiento La Guardia,39.786774,-3.476161,ACCIONA Recarga,2,50.0,chademo|iec62196T2|iec62196T2COMBO,openSpace,N-4A,Carretera convencional
2024000346,TO-Toledo-007,39.864708,-3.969728,IBERDROLA CLIENTES S.A.U,2,50.0,chademo|iec62196T2COMBO,onstreet,TO-23,Multicarril
0MSSBLUV4UTE7AE2J1B6,"Repsol ES, CRED Calahorra M.I.",42.29264,-1.969542,REPSOL SOLUCIONES ENERGÉTICAS SA,2,120.0,iec62196T2COMBO,openSpace,AP-68,Autopista peaje
2024001025,LO-Logroño-010,42.471943,-2.417448,IBERDROLA CLIENTES S.A.U,2,50.0,chademo|iec62196T2COMBO,openSpace,A-13,Autopista libre\Autovía
EYI5O71UEVN8A3HNHH7N,"Repsol ES, La Chana",37.183548,-3.624444,REPSOL SOLUCIONES ENERGÉTICAS SA,1,50.0,chademo|iec62196T2|iec62196T2COMBO,openSpace,GR-30,Autopista libre\Autovía
2024000949,SS-Mondragon-001,43.048717,-2.497361,IBERDROLA CLIENTES S.A.U,2,50.0,chademo|iec62196T2|iec62196T2COMBO,onstreet,AP-1,Autopista peaje
2023003150,20XM32T8KK3AR00075,43.449886,-8.170064,"ENDESA X WAY, S.L.",3,50.0,chademo|iec62196T2|iec62196T2COMBO,openSpace,AP-9F,Autopista peaje
2024005915,62234031810011,28.071987,-16.553951,"ENDESA X WAY, S.L.",2,22.0,iec62196T2,openSpace,TF-1,Autopista libre\Autovía
2023004170,GALP Jonquera - Norte,42.405586,2.874348,Punto Recargas SL,1,22.0,iec62196T2,onstreet,AP-7N,Autopista peaje
2024001820,Hotel IBIS Budget Alcalá de Henares,40.50056,-3.33715,Punto Recargas SL,6,150.0,chademo|iec62196T2COMBO,onstreet,A-2,Autopista libre\Autovía
FLHIGRATIMDFA0VEIABW,"Mercadona, Blas Cabrera de Felipe, Las Palmas",28.07108,-15.418506,REPSOL SOLUCIONES ENERGÉTICAS SA,4,22.17,iec62196T2,openSpace,GC-1 AM,Multicarril
2024004572,Madrid - Sinesio Delgado,40.267483,-3.6895034,"Galp Energía España, S.A.U.",1,50.0,iec62196T2COMBO,onstreet,A-4,Autopista libre\Autovía
2024005659,C6E06BCC22HZVDRZMD,43.3879,-4.398196,"ENDESA X WAY, S.L.",2,60.0,iec62196T2COMBO,openSpace,N-634,Carretera convencional
P5NYIUHPAWXY1O3IVZVZ,"Repsol ES, AREA DE SERVICIO LOS CERRILLOS",39.88855,-5.467399,REPSOL SOLUCIONES ENERGÉTICAS SA,2,50.0,iec62196T2COMBO,openSpace,A-5,Autopista libre\Autovía
ROT8JIZFIEQTHW92SWQZ,"Repsol ES, Luykar 2021 S.L",42.587753,-4.32788,REPSOL SOLUCIONES ENERGÉTICAS SA,1,50.0,chademo|iec62196T2|iec62196T2COMBO,openSpace,N-611,Carretera convencional
2024005404,22XP22T3KK4AK00072,40.996014,-4.022842,"ENDESA X WAY, S.L.",2,22.0,iec62196T2,openSpace,N-110,Carretera convencional
LVAQI1QM5JXDTGVMAG4L,PORSCHE SEVILLA,37.420837,-6.030267,ION SMART ENERGY 2000 SL,1,50.0,iec62196T2|iec62196T2COMBO,openSpace,A-66,Autopista libre\Autovía
2024004733,A-Torrevieja-003,37.948753,-0.715238,IBERDROLA CLIENTES S.A.U,2,50.0,chademo|iec62196T2COMBO,,N-332,Multicarril
2024006187,22XP22T3KKJAK00234,43.38792,-4.398217,"ENDESA X WAY, S.L.",2,21.0,iec62196T2,openSpace,N-634,Carretera convencional
2024005661,22XP22T3KKJAK00269,43.38792,-4.398216,"ENDESA X WAY, S.L.",2,21.0,iec62196T2,openSpace,N-634,Carretera convencional
2024005314,62108004710003,39.35476,-3.487595,"ENDESA X WAY, S.L.",3,50.0,chademo|iec62196T2|iec62196T2COMBO,openSpace,A-4,Autopista libre\Autovía
XF6TUXBSSY4ZQHEQSQQ3,"Repsol ES, CRED La Mareta",28.010351,-15.38836,REPSOL SOLUCIONES ENERGÉTICAS SA,1,50.0,chademo|iec62196T2|iec62196T2COMBO,openSpace,GC-1,Autopista libre\Autovía
81ICNYJTDHLOTRBAVLLG,"Repsol ES, Cantos S.L.",38.729446,0.091984,REPSOL SOLUCIONES ENERGÉTICAS SA,1,50.0,chademo|iec62196T2|iec62196T2COMBO,openSpace,N-332,Carretera convencional
LZQPVWJSA8HN9P9IWBED,FIGUERES - SELBA EdRSR 2 Tramuntana,42.268898,2.959009,"Etecnic Movilidad Electrica, SRL",2,22.0,iec62196T2,other,N-2A,Carretera convencional
2024006263,62226028860001,41.82803,0.31121,"ENDESA X WAY, S.L.",3,50.0,chademo|iec62196T2|iec62196T2COMBO,openSpace,A-22,Autopista libre\Autovía
2024006406,"Rivabellosa, Spain",42.70116,-2.919299,Tesla Spain SLU,12,250.0,iec62196T2|iec62196T2COMBO,openSpace,A-1,Autopista libre\Autovía
2024006022,C6E06BCC21MPRTFUCF,28.071997,-16.553982,"ENDESA X WAY, S.L.",2,60.0,iec62196T2COMBO,openSpace,TF-1,Autopista libre\Autovía
2024000663,VA-SIMANCAS-002,41.591373,-4.829591,IBERDROLA CLIENTES S.A.U,2,7.4,iec62196T2,onstreet,A-62,Autopista libre\Autovía
EJUHI29THKA7T7MOKPYD,US_299_Mijas III,36.50783,-4.65908,"PLENOIL, S.L.",1,60.0,iec62196T2COMBO,onstreet,A-7S,Autopista libre\Autovía
2024007176,Poesia 2,41.431957,2.144432,"BARCELONA DE SERVEIS MUNICIPALS, SA",1,50.0,chademo|iec62196T2|iec62196T2COMBO,onstreet,B-20,Autopista libre\Autovía
2023002145,IONITY Tudela Sur,42.012207,-1.600613,IONITY GmbH Sucursal en España,2,350.0,iec62196T2COMBO,onstreet,AP-68,Autopista peaje
2024005660,22XP22T3KKJAK00245,43.38797,-4.398296,"ENDESA X WAY, S.L.",2,21.0,iec62196T2,openSpace,N-634,Carretera convencional
2025000592,Burger King Puigcerda - 01,42.42675,1.929813,CHARGING TOGETHER SL,2,100.0,iec62196T2COMBO,,N-152,Carretera convencional
2024006184,22XP22T3KKJAK00232,43.38795,-4.398246,"ENDESA X WAY, S.L.",2,21.0,iec62196T2,openSpace,N-634,Carretera convencional
2024002318,GR-Diezma-002,37.31801,-3.32401,IBERDROLA CLIENTES S.A.U,2,50.0,chademo|iec62196T2|iec62196T2COMBO,openSpace,A-92,Autopista libre\Autovía
2024002040,GR-Diezma-001,37.31801,-3.32401,IBERDROLA CLIENTES S.A.U,2,50.0,chademo|iec62196T2|iec62196T2COMBO,openSpace,A-92,Autopista libre\Autovía
2024000557,E-S-Laredo-001,43.39888,-3.440848,IBERDROLA CLIENTES S.A.U,6,22.0,iec62196T2,,A-8,Autopista libre\Autovía
2023002133,IONITY Briviesca Norte,42.529476,-3.331824,IONITY GmbH Sucursal en España,2,350.0,iec62196T2COMBO,onstreet,AP-1,Autopista libre\Autovía
2023002124,IONITY Imarcoain,42.73238,-1.618726,IONITY GmbH Sucursal en España,2,350.0,iec62196T2COMBO,onstreet,AP-15,Autopista peaje
GDAHPF426LAUCGX3SQKU,"Repsol ES, CRED Centrolid",41.674446,-4.718901,REPSOL SOLUCIONES ENERGÉTICAS SA,1,50.0,chademo|iec62196T2|iec62196T2COMBO,openSpace,VA-20,Multicarril
2024005312,62108004710012,39.35473,-3.487565,"ENDESA X WAY, S.L.",3,50.0,chademo|iec62196T2|iec62196T2COMBO,openSpace,A-4,Autopista libre\Autovía
TBSV60SUYJZQG3CDO2VH,TotalEnergies - Rest. La Aguzadera,38.78981,-3.393839,"TotalEnergies Charging Services España, SLU",6,100.0,chademo|iec62196T2|iec62196T2COMBO,onstreet,A-4,Autopista libre\Autovía
2024003980,DIPBA Navalvillar de Pela,39.103718,-5.466362,WENEA EMOBILITY SERVICES S.L.,3,50.0,chademo|iec62196T2|iec62196T2COMBO,onstreet,N-430,Carretera convencional
2023004077,Hotel Acosta Vetonia - Almendralejo,38.70991,-6.400214,(ZUNDER) Grupo Easychargar SA,7,50.0,chademo|iec62196T2|iec62196T2COMBO,onstreet,N-630,Carretera convencional
2023002844,21XP22T3KKJAK00547,38.672977,-4.151249,"ENDESA X WAY, S.L.",2,22.0,iec62196T2,openSpace,N-420,Carretera convencional
2024000203,M-Leganes-001,40.360542,-3.777628,IBERDROLA CLIENTES S.A.U,4,50.0,chademo|iec62196T2|iec62196T2COMBO,openSpace,M-40,Autopista libre\Autovía
2024000474,B-BarberadelValles-001,41.50821,2.135539,IBERDROLA CLIENTES S.A.U,2,50.0,chademo|iec62196T2|iec62196T2COMBO,openSpace,B-30,Autopista libre\Autovía
2024004741,E-C-Oleiros-001,43.327236,-8.365778,IBERDROLA CLIENTES S.A.U,2,150.0,iec62196T2COMBO,,AC-12,Multicarril
2023003936,61944046030010,37.183884,-3.958342,"ENDESA X WAY, S.L.",2,21.06,iec62196T2,openSpace,A-92,Autopista libre\Autovía
VO6VVZRSPGKUPIA4GBBH,TotalEnergies - Rest. Santa Ana,39.521263,-3.524452,"TotalEnergies Charging Services España, SLU",5,100.0,chademo|iec62196T2|iec62196T2COMBO,onstreet,A-4,Autopista libre\Autovía
2024000864,MU-Murcia-004,37.76728,-1.070244,IBERDROLA CLIENTES S.A.U,2,50.0,chademo|iec62196T2|iec62196T2COMBO,openSpace,A-30,Autopista libre\Autovía
X4MLOMVMLAK4ZK5N4PMC,US_127_Silleda I,42.69461,-8.24077,"PLENOIL, S.L.",1,60.0,iec62196T2COMBO,onstreet,N-525,Carretera convencional
ON3T9IRPFKPFMAMVE7YQ,"Repsol ES, Nacinco47 S.L",40.184185,-4.136094,REPSOL SOLUCIONES ENERGÉTICAS SA,1,50.0,chademo|iec62196T2|iec62196T2COMBO,openSpace,A-5,Autopista libre\Autovía
2023002148,IONITY Logroño Sur,42.449924,-2.369992,IONITY GmbH Sucursal en España,2,350.0,iec62196T2COMBO,onstreet,AP-68,Autopista peaje
2023004092,Tapia de Casariego,43.561832,-6.922828,(ZUNDER) Grupo Easychargar SA,2,150.0,iec62196T2COMBO,onstreet,N-634,Carretera convencional
2025000616,Ditram Automoción Mercedes-Benz | Lugo - Grupo Angal,43.03536,-7.532136,CHARGING TOGETHER SL,4,175.0,iec62196T2COMBO,openSpace,N-640,Multicarril
2024005651,21XP22T3KK4AL00133,40.545574,-3.895673,"ENDESA X WAY, S.L.",2,21.0,iec62196T2,openSpace,A-6,Autopista libre\Autovía
2023004044,62103041270008,42.107555,-0.458078,"ENDESA X WAY, S.L.",3,50.0,chademo|iec62196T2|iec62196T2COMBO,openSpace,N-330,Carretera convencional
HQWKZPYMUBUISPIEYPK3,"Repsol ES, Fernando Verdu E Hijos S.L",38.9574,-0.189206,REPSOL SOLUCIONES ENERGÉTICAS SA,1,50.0,chademo|iec62196T2|iec62196T2COMBO,openSpace,N-332,Carretera convencional
MFXV73HMUDLTTE39GHEC,"Repsol ES, GVP ARROYOMOLINO",40.302162,-3.922616,REPSOL SOLUCIONES ENERGÉTICAS SA,1,50.0,chademo|iec62196T2|iec62196T2COMBO,openSpace,A-5,Autopista libre\Autovía
2023002822,C6E15BCC22JADANLPN,41.13176,1.2048,"ENDESA X WAY, S.L.",2,150.0,iec62196T2COMBO,openSpace,A-7,Autopista libre\Autovía
2024006961,US_279_Petrer,38.45594,-0.783408,"PLENOIL, S.L.",1,60.0,iec62196T2,onstreet,A-31,Autopista libre\Autovía
2024007107,"Pl. Alfonso Comín, 12",41.414513,2.137105,"BARCELONA DE SERVEIS MUNICIPALS, SA",2,50.0,chademo|iec62196T2|iec62196T2COMBO,onstreet,B-20,Autopista libre\Autovía
RXDYKZP6NY4LPKKGOTOY,TE-Calamocha-004,40.904938,-1.300067,IBERDROLA CLIENTES S.A.U,2,100.0,iec62196T2COMBO,,N-234,Carretera convencional
2024002243,E-A-Orihuela-009,37.910774,-0.740454,IBERDROLA CLIENTES S.A.U,2,7.3,domesticF|iec62196T2,onstreet,N-332,Multicarril
2023002130,IONITY Ariza Norte,41.31289,-2.001533,IONITY GmbH Sucursal en España,4,350.0,iec62196T2COMBO,onstreet,A-2,Autopista libre\Autovía
XSJWPJQYEHM4CRF2TNAQ,CA-Algeciras-011,36.112305,-5.453833,IBERDROLA CLIENTES S.A.U,2,50.0,chademo|iec62196T2COMBO,openSpace,N-350,Carretera convencional
2024005893,C6E06BCC22TZMGZHXJ,40.567642,-3.91719,"ENDESA X WAY, S.L.",2,60.0,iec62196T2COMBO,openSpace,A-6,Autopista libre\Autovía
2024005894,C6E06BCC22FQJPZPCC,40.567642,-3.91719,"ENDESA X WAY, S.L.",2,60.0,iec62196T2COMBO,openSpace,A-6,Autopista libre\Autovía
2023002473,22XP22T3KKJAK00252,43.455193,-3.866098,"ENDESA X WAY, S.L.",2,22.0,iec62196T2,openSpace,S-20,Autopista libre\Autovía
T0CXNRIYIRMCUMVKFQOR,Castellolí 2,41.59803,1.699689,"Etecnic Movilidad Electrica, SRL",2,22.0,iec62196T2,other,A-2,Autopista libre\Autovía
HYBDOT9OTK69FNLYZMLJ,Estación de servicio TUI,42.037937,-8.659585,CHARGING TOGETHER SL,2,50.0,iec62196T2COMBO,onstreet,A-55,Autopista libre\Autovía
2024003827,LE-PUENTEDEDOMINGOFLOREZ-001,42.41099,-6.820027,IBERDROLA CLIENTES S.A.U,2,7.4,iec62196T2,,N-536,Carretera convencional
VVHJGYAMRKEPASMOC9F5,"Repsol ES, CRED Gallur M.I.",41.834606,-1.320079,REPSOL SOLUCIONES ENERGÉTICAS SA,2,180.0,iec62196T2COMBO,openSpace,AP-68,Autopista peaje
NTS1BIAWRMZ9BKOYSB4J,TotalEnergies - Rest. Loma del Valle,36.987,-3.605287,"TotalEnergies Charging Services España, SLU",4,100.0,chademo|iec62196T2|iec62196T2COMBO,onstreet,A-44,Autopista libre\Autovía
2024001899,MU-Murcia-052,37.96061,-1.134087,IBERDROLA CLIENTES S.A.U,10,7.36,iec62196T2,openSpace,A-30,Autopista libre\Autovía
WN40LFVTV7JILEUW0T7D,"Repsol ES, CRED Tolosa",43.11622,-2.093085,REPSOL SOLUCIONES ENERGÉTICAS SA,1,50.0,chademo|iec62196T2|iec62196T2COMBO,openSpace,A-1,Autopista libre\Autovía
2F7EZTFUYRHJZW9KSYGJ,"Repsol ES, CRED Merida",38.937904,-6.362213,REPSOL SOLUCIONES ENERGÉTICAS SA,1,50.0,chademo|iec62196T2|iec62196T2COMBO,openSpace,A-5,Autopista libre\Autovía
2024000136,S-Cabezon-001,43.32847,-4.19246,IBERDROLA CLIENTES S.A.U,3,50.0,chademo|iec62196T2|iec62196T2COMBO,openSpace,N-634,Carretera convencional
